id_number	City	State	ZipCode	Age	Company	Longitude	StreetAddress	Street Number	Latitude	lat_2
276	Louisville	KY	40216	42	Marianne	-85.82271	881 Cerullo Road	881	38.175445	38
277	Branchburg	NJ	8876	42	E.J. Korvette	-74.705882	4267 Stonepot Road	4267	40.528743	40
278	Simi Valley	CA	93065	37	Big Apple	-118.748908	4973 Leisure Lane	4973	34.223613	34
279	Kapolei	HI	96707	71	York Steak House	-157.993403	947 Indiana Avenue	947	21.452169	21
280	Salt Lake City	UT	84104	60	White Hen Pantry	-111.89909	1027 Kemper Lane	1027	40.677104	40
281	Beaverton	OR	97005	67	Singer Lumber	-122.836185	2870 Godfrey Street	2870	45.463407	45
282	San Francisco	CA	94108	67	The Flying Hippo 	-122.364175	2674 Thompson Drive	2674	37.872966	37
283	Austin	TX	78704	23	Sofa Express	-97.80424	1651 Ashton Lane	1651	30.149132	30
284	Cedar Rapids	IA	52404	35	Cougar Investment	-91.762937	1957 Progress Way	1957	41.933483	41
285	Covina	CA	91723	62	Team Uno	-117.792593	3167 Providence Lane	3167	34.138668	34
286	Metairie	LA	70001	32	Gas Legion	-90.148111	2487 Swick Hill Street	2487	29.896995	29
287	Fort Mill	SC	29715	54	Dick Fischers	-80.939187	2223 Java Lane	2223	34.994327	34
288	Atlanta	GA	30329	40	Nelson Brothers	-84.228016	4679 Adonais Way	4679	33.791267	33
289	Olney	IL	62450	42	Jewel Mart	-88.001142	2588 Eagle Street	2588	38.742118	38
290	Hermosa Beach	CA	90254	33	Patterson-Fletcher	-118.417973	2129 Doctors Drive	2129	33.866646	33
291	Wilmington	NC	28412	39	Libera	-77.934772	3122 Clarence Court	3122	34.212287	34
292	Shreveport	LA	71101	26	Jafco	-93.793365	3011 Norma Lane	3011	32.48407	32
293	Longview	TX	75604	56	PriceRite Warehouse Club	-94.818175	1457 Pickens Way	1457	32.560378	32
294	Elizabethtown	KY	42701	39	Practi-Plan Mapping	-85.761654	3723 Crosswind Drive	3723	37.810046	37
295	New Castle	IN	47362	30	Chess King	-85.351466	1603 Capitol Avenue	1603	39.930732	39
296	La Center	KY	42056	47	Steve & Barry's	-89.032286	307 Broaddus Avenue	307	37.018396	37
297	Bedford	RI	1730	31	The Polka Dot Bear Tavern	-71.360605	3953 Diamond Cove	3953	42.535256	42
298	Bluefield	WV	24701	70	Canal Villere	-81.141569	2251 Hall Valley Drive	2251	37.280423	37
299	Philadelphia	PA	19108	66	Dream Home Improvements	-75.198642	1895 Quincy Street	1895	40.084017	40
300	San Angelo	TX	76901	57	Red Bears Tavern	-100.636501	82 Anthony Avenue	82	31.515021	31
301	Gainesville	GA	30501	82	Briazz	-83.735962	493 Elk Creek Road	493	34.332102	34
302	Beaufort	SC	29902	59	Builders Square	-80.778222	4876 Kessla Way	4876	32.240819	32
303	Baton Rouge	LA	70802	42	Four Leaf Clover	-91.122498	104 Washburn Street	104	30.454614	30
304	Coatsburg	IL	62325	70	Listen Up	-91.237816	4595 Isaacs Creek Road	4595	39.99238	39
305	Olustee	OK	73560	50	Orion	-99.528495	1433 Simpson Square	1433	34.454394	34
306	Arlington	VA	22201	30	New World	-77.116117	2824 Broadcast Drive	2824	38.867244	38
307	Corpus Christi	TX	78476	43	Block Distributors	-97.520509	4756 White Avenue	4756	27.69209	27
308	Nashville	TN	37238	37	Superior Interactive	-86.734078	3308 McDowell Street	3308	36.235694	36
309	Cincinnati	OH	45202	62	Chandlers	-84.441138	4765 Walnut Hill Drive	4765	39.032581	39
310	Bloomington	IN	47404	22	FamilyMart	-86.604308	4321 Heliport Loop	4321	39.246661	39
311	Denville	NJ	7866	77	Magna Architectural Design	-74.443015	2862 Spring Haven Trail	2862	40.883429	40
312	Rosewood	OH	43070	71	GEX	-84.036367	680 College Avenue	680	40.24088	40
313	Ft Lauderdale	FL	33311	36	Muscle Factory	-80.084407	3531 Everette Alley	3531	26.192948	26
314	Miami	FL	33142	82	Rolling Thunder	-80.22944	1620 Poplar Lane	1620	25.818503	25
315	Birmingham	AL	35203	83	Paul's Record Hut	-86.832173	1506 Turnpike Drive	1506	33.502835	33
316	Beebe	AR	72012	63	Fayva	-91.808734	1235 Dawson Drive	1235	35.127383	35
317	Southfield	MI	48075	50	Golden Dawn	-83.187387	4149 D Street	4149	42.470346	42
318	Saint Louis	MO	63146	69	Signa Air	-90.598525	4263 Ash Avenue	4263	38.665046	38
319	Salt Lake City	UT	84106	28	Adaptaz	-111.861896	4539 White River Way	4539	40.691838	40
320	New Orleans	LA	70117	37	Tech Hifi	-89.977086	762 Shadowmar Drive	762	30.028902	30
321	North St Paul	MN	55109	55	Big Daddy's Restaurants	-93.066458	1474 Laurel Lee	1474	45.020145	45
322	New York	NY	10007	65	Market Basket	-74.080688	4497 Bell Street	4497	40.690041	40
323	Baltimore	MD	21201	68	Micro Design	-76.602441	3937 Five Points	3937	39.34565	39
324	Kelso	WA	98626	60	Schaak Electronics	-122.855229	4980 Pinnickinick Street	4980	46.160961	46
325	Corpus Christi	TX	78476	35	The Wiz	-97.407755	2236 Boone Street	2236	27.85228	27
326	Woodstock	GA	30188	49	Master Builder Design Services	-84.402894	232 Kuhl Avenue	232	34.107335	34
327	Taylorville	IL	62568	68	Infinite Wealth Planners	-89.310335	1719 Spring Street	1719	39.579614	39
328	Austin	TX	78701	83	Leonard Krower & Sons	-97.709838	2952 Ashton Lane	2952	30.20841	30
329	Grand Rapids	MI	49503	69	Isaly's	-85.693936	4621 Howard Street	4621	43.05177	43
330	Rochelle Park	NJ	7662	33	Action Auto	-74.091742	2069 Walnut Avenue	2069	40.807986	40
331	Worcester	MA	1610	83	Tape World	-71.797496	4430 Gerald L. Bates Drive	4430	42.323732	42
332	Philadelphia	DE	19146	67	EnviroSource Design	-75.181198	883 Maud Street	883	39.872025	39
333	Mountain View	CA	94041	78	Omni Tech Solutions	-122.02213	3552 Wolf Pen Road	3552	37.375972	37
334	Livonia	MI	48150	64	Your Choices	-83.389925	2593 Bartlett Avenue	2593	42.358248	42
335	Worthington	OH	43085	63	Rainbow Bay Crafts	-82.934128	3016 Old House Drive	3016	40.127276	40
336	Seal Beach	CA	90740	72	Disc Jockey	-118.12582	994 Thompson Street	994	33.699936	33
337	Rocky Mount	NC	27801	50	Cal Stereo	-77.818423	3330 Edwards Street	3330	35.982583	35
338	Waltham	MA	2154	53	Hill-Behan	-71.264996	1324 Hillcrest Avenue	1324	42.357934	42
339	Pensacola	FL	32505	70	Warner Brothers Studio Store	-87.263889	356 Star Trek Drive	356	30.476507	30
340	Wilmington	DE	19802	61	Rex Audio Video Appliance	-75.487998	2863 Maud Street	2863	39.720188	39
341	Atlanta	GA	30303	32	Oshman's	-84.339992	4329 Adonais Way	4329	33.762148	33
342	Batesville	IN	47006	30	Happy Family	-85.215032	3339 Bernardo Street	3339	39.217363	39
343	Savage	MD	20763	75	Star Bright Investment Group	-76.870211	2130 Cost Avenue	2130	39.169909	39
344	Norristown	PA	19403	78	Compact Disc Center	-75.45749	810 Jody Road	810	40.14448	40
345	Hilton Head	SC	29926	70	Polk Brothers	-80.7623	4020 Broadway Street	4020	32.12578	32
346	Bowling Green	KY	42101	58	Knox Lumber	-86.48236	4104 Shady Pines Drive	4104	37.078037	37
347	Sugar Land	TX	77478	46	Budget Tapes & Records	-95.688681	3041 Brooke Street	3041	29.572905	29
348	Roswell	GA	30076	23	Northern Reflections	-84.217974	1093 Hanifan Lane	1093	34.052255	34
349	Gardena	CA	90248	65	Express Merchant Service	-118.34612	4463 Prospect Valley Road	4463	33.855383	33
350	Nashville	TN	37211	80	Hills Supermarkets	-86.668348	2813 Wilkinson Street	2813	35.981428	35
351	Mira Loma	CA	91752	85	Solution Answers	-117.585006	68 Brown Bear Drive	68	34.0417	34
352	Nederland	TX	77627	62	National Record Mart	-93.922835	383 Burwell Heights Road	383	30.027186	30
353	Asbury Park	NJ	7712	37	Steak and Ale	-73.990404	2398 Finwood Road	2398	40.317743	40
354	Moses Lake	WA	98837	68	Singer Lumber	-119.269364	4710 Melrose Street	4710	47.236873	47
355	Goleta	CA	93117	72	Omni Architectural Designs	-120.220952	4670 Creekside Lane	4670	34.519421	34
356	New York	NY	10016	51	Matrix Architectural Service	-74.009395	2074 Bicetown Road	2074	40.771952	40
357	Portland	WA	97205	62	Jewel Mart	-122.638459	137 Mutton Town Road	137	45.607294	45
358	Culver City	CA	90232	83	Pay 'N Pak	-118.433332	3956 Meadowbrook Mall Road	3956	33.92689	33
359	Hickory Hills	IL	60457	59	Disc Jockey	-87.898931	1701 West Drive	1701	41.819515	41
360	Lomita	CA	90717	60	Balanced Fortune	-118.329063	773 Libby Street	773	33.769214	33
361	Everett	WA	98208	72	Bombay Company	-122.210176	4627 Ryder Avenue	4627	47.938296	47
362	Fairbanks	AK	99701	74	Morrison's Cafeteria	-147.805992	4069 Blackwell Street	4069	64.837055	64
363	Grace City	ND	58445	52	Muirhead's	-98.886027	570 Hidden Meadow Drive	570	47.467413	47
364	Harlan	KY	40831	70	Elek-Tek	-83.343041	3766 North Bend River Road	3766	36.745272	36
365	Bloomsburg	PA	17815	51	Bombay Company	-76.404782	1767 High Meadow Lane	1767	41.050907	41
366	Westminster	CO	80030	76	Office Warehouse	-104.945771	3104 Sweetwood Drive	3104	39.732178	39
367	Mobile	AL	36602	49	Balanced Fortune	-87.983882	124 George Avenue	124	30.713959	30
368	Camargo	OK	73835	61	Erlebacher's	-99.229667	2086 Dovetail Estates	2086	35.906207	35
369	Brockton	MA	2401	41	Dick Fischers	-71.085018	1403 Farland Street	1403	42.122685	42
370	Walpole	MA	2081	56	P. Samuels Men's Clothiers	-71.268715	1253 Burke Street	1253	42.207268	42
371	Beaumont	TX	77701	25	Home Centers	-94.126805	1965 Burwell Heights Road	1965	30.137709	30
372	Tallahassee	FL	32301	60	Burstein-Applebee	-84.286474	3046 Drainer Avenue	3046	30.373594	30
373	Chicago	IL	60607	70	Auto Palace	-87.558698	3541 Virginia Street	3541	41.857371	41
374	Pine Bluff	AR	71601	85	O.K. Fairbanks	-91.824896	3960 Rosebud Avenue	3960	34.125584	34
375	Lake Benton	MN	56149	38	Source Club	-96.248554	2123 Pritchard Court	2123	44.305068	44
376	Ellijay	GA	30540	37	Cal Stereo	-84.463506	3421 Riverside Drive	3421	34.778671	34
377	Gettysburg	OH	45328	78	G.I. Joe's	-84.545685	552 College Avenue	552	40.135501	40
378	La Mesa	CA	91941	49	Foreman & Clark	-116.968765	2148 Ashcraft Court	2148	32.846735	32
379	New York	NY	10013	49	Hughes Markets	-73.997162	1718 Westwood Avenue	1718	40.758922	40
380	Oakland	CA	94612	44	Nedick's	-122.267252	1193 Hillview Drive	1193	37.715027	37
381	Phoenix	AZ	85034	56	House of Gas	-111.975887	4666 Cambridge Drive	4666	33.51226	33
382	Cambridge	MA	2141	66	Universo Realtors	-70.99603	339 Aspen Court	339	42.417014	42
383	Houston	TX	77093	21	Mr. D's IGA	-95.350581	474 Roane Avenue	474	29.856972	29
384	Wausau	WI	54403	54	Clemens Markets	-89.474612	322 Benson Street	322	44.95252	44
385	Naperville	IL	60540	57	Electronic Geek	-88.119539	4369 Lewis Street	4369	41.791846	41
386	Birmingham	AL	35205	28	Royal Gas	-86.714241	2389 Broad Street	2389	33.482807	33
387	Harahan	LA	70123	62	Tape World	-90.122416	2885 Rose Avenue	2885	29.98733	29
388	Farmington	NM	87402	82	Super Duper	-108.177002	2232 Westfall Avenue	2232	36.778594	36
389	Mc Kees Rocks	PA	15136	38	Chess King	-80.122036	4282 Jacobs Street	4282	40.407291	40
390	Houston	TX	77036	62	Afforda	-95.557016	4636 Poe Road	4636	29.693236	29
391	Los Angeles	CA	90017	32	Monmax	-118.332945	337 Middleville Road	337	34.020741	34
392	Richmond Hill	GA	31324	57	Hills Supermarkets	-81.368429	3358 Yorkie Lane	3358	31.871534	31
393	Staten Island	NY	10312	23	Grey Fade	-74.118574	1172 Pride Avenue	1172	40.459694	40
394	Tampa	FL	33634	21	Coffey's Market	-82.628286	3795 Saints Alley	3795	28.03126	28
395	Mesa	AZ	85201	53	Stop and Shop	-111.805691	2088 Hillside Street	2088	33.406491	33
396	Hartwell	GA	30643	29	Electronics Source	-82.982197	632 Davis Street	632	34.404197	34
397	Saratoga Springs	NY	12866	84	Chi-Chi's	-73.790075	1981 Oak Drive	1981	43.020892	43
398	Sunnyvale	CA	94089	58	Network Air	-122.035706	2879 Black Oak Hollow Road	2879	37.364798	37
399	Biloxi	MS	39531	71	Mighty Casey's	-89.006145	527 O Conner Street	527	30.426358	30
400	Corpus Christi	TX	78476	82	Vitamax Health Food Center	-97.559347	4297 Glenview Drive	4297	27.870322	27
401	Elmhurst	IL	60126	84	P. Samuels Men's Clothiers	-87.980946	1873 Millbrook Road	1873	41.9718	41
402	Chicago	IL	60605	53	Museum Company	-87.649511	3167 Jadewood Drive	3167	41.787487	41
403	Little Rock	AR	72210	53	Rogers Peet	-92.46713	1644 Clinton Street	1644	34.782296	34
404	Shaker Heights	OH	44120	66	Strategy Consulting	-81.564807	4758 Glenwood Avenue	4758	41.389315	41
405	Cleveland	OH	44115	82	Sunflower Market	-81.770097	108 Bingamon Road	108	41.573492	41
406	Double Bayou	TX	77514	77	Knox Lumber	-94.687219	2568 Brookview Drive	2568	29.754044	29
407	Chicago	IL	60661	71	Harold's	-87.613626	2418 Patterson Fork Road	2418	41.964217	41
408	Los Angeles	CA	90017	39	Pro-Care Garden Maintenance	-118.274712	809 Libby Street	809	34.115082	34
409	Nashville	TN	37211	63	Sambo's	-86.674423	1309 Frum Street	1309	36.09918	36
410	Ventura	CA	93003	46	Robinson Furniture	-119.240479	4936 Euclid Avenue	4936	34.241189	34
411	Norcross	GA	30071	81	One-Up Realty	-84.144187	1825 Lakeland Park Drive	1825	34.037648	34
412	San Antonio	TX	78219	45	Success Is Yours	-98.363429	291 Crestview Terrace	291	29.386195	29
413	Wichita	KS	67202	78	Coconut's	-97.339334	8 Oliverio Drive	8	37.706335	37
414	Oklahoma City	OK	73060	75	Red Baron Electronics	-97.472314	2958 Ottis Street	2958	35.570391	35
415	Derry	NH	3038	63	Star Interior Design	-71.293563	4028 Grasselli Street	4028	42.869826	42
416	Cambridge	MA	2141	21	David Weis	-71.081195	1044 Stadium Drive	1044	42.462921	42
417	Brockton	MA	2401	29	Budget Tapes & Records	-71.071344	2631 Kovar Road	2631	42.045943	42
418	Elmsford	NY	10523	81	The Network Chef	-73.917127	3083 Pallet Street	3083	41.1386	41
419	Conway	AR	72032	28	Strategic Profit	-92.345675	2697 Masonic Hill Road	2697	35.029054	35
420	Louisville	KY	40299	33	Builderama	-85.576901	1124 Cerullo Road	1124	38.241405	38
421	Johnstown	PA	15901	22	Red Baron Electronics	-78.812856	2241 Harley Brook Lane	2241	40.284265	40
422	Huntsville	AL	35802	66	Gottschalks	-86.613904	4265 Maple Lane	4265	34.605851	34
423	Philadelphia	DE	19108	25	Best Products	-75.186749	289 Callison Lane	289	40.071005	40
424	Redmond	WA	98052	75	Monk Home Loans	-122.212023	2398 Stockert Hollow Road	2398	47.737355	47
425	Logan	WV	25601	54	ManCharm	-82.013228	777 Hall Valley Drive	777	37.884469	37
426	Amarillo	TX	79101	25	Chess King	-101.837437	1443 Emma Street	1443	35.231415	35
427	Peoria	IL	61602	76	Mission You	-89.674421	3275 Trainer Avenue	3275	40.687017	40
428	Grand Rapids	MI	49505	65	Asian Plan	-85.628283	3679 Cottonwood Lane	3679	43.035993	43
429	Minneapolis	MN	55410	65	Laura Ashley	-93.266363	2596 Orchard Street	2596	44.948804	44
430	Somerset	KY	42501	42	Pak and Save	-84.38659	2072 Straford Park	2072	37.05266	37
431	Edinburg	VA	22824	46	LaBelle's	-78.652625	4193 Brooklyn Street	4193	38.814739	38
432	Arlington	TN	38002	83	Maloley's Finer Foods	-89.753564	4440 Melville Street	4440	35.254164	35
433	Wausau	WI	54401	47	Omni Tech Solutions	-89.663074	739 Tea Berry Lane	739	44.940337	44
434	Circle City	AZ	85342	61	Loblaws	-112.497552	1431 Cambridge Drive	1431	33.738617	33
435	Cambridge	MA	2141	57	Body Fate	-71.135886	1384 Burke Street	1384	42.304932	42
436	Pennsauken	NJ	8110	50	FlowerTime	-75.030795	3622 American Drive	3622	39.893189	39
437	Hernando	MS	38632	23	Rink's	-89.904362	4098 Mcwhorter Road	4098	34.737901	34
438	Burbank	CA	91502	64	Mikro Designs	-118.274019	2554 Quiet Valley Lane	2554	34.2336	34
439	Delaware	OH	43015	60	Life Plan Counselling	-83.154849	4130 Old House Drive	4130	40.250111	40
440	Osseo	MN	55369	71	Leonard Krower & Sons	-93.480321	1801 Red Hawk Road	1801	45.107574	45
441	Woodland	CA	95695	50	Omni Source	-121.843594	2836 Eagles Nest Drive	2836	38.705695	38
442	Baltimore	MD	21201	79	American Appliance	-76.64334	867 Calvin Street	867	39.313193	39
443	Chesterfield	MO	63005	23	Mikro Designs	-90.656039	3577 Court Street	3577	38.716686	38
444	City Of Commerce	CA	90040	41	Price Savers	-118.240641	783 Hillhaven Drive	783	34.056912	34
445	Acworth	GA	30101	68	STM Auto Parts	-84.6508	1042 Smith Road	1042	34.04153	34
446	New Orleans	LA	70129	21	Oranges Records & Tapes	-89.919212	1886 Rose Avenue	1886	30.074584	30
447	Farmers Branch	TX	75244	69	Roberd's	-96.82479	2956 Liberty Street	2956	32.967981	32
448	Oakland	CA	94612	53	Plunkett Home Furnishings	-122.265087	3934 Boring Lane	3934	37.718062	37
449	New Brunswick	NJ	8901	50	Netaid	-74.46	1932 Webster Street	1932	40.386049	40
450	Huntsville	AL	35802	78	Cherry & Webb	-86.575286	3770 New Creek Road	3770	34.608517	34
451	Los Angeles	CA	90045	66	Payless Cashways	-118.368436	1671 Libby Street	1671	34.04874	34
452	New York	NY	10011	37	Manning's Cafeterias	-74.066233	3813 Geraldine Lane	3813	40.825514	40
453	Saint Clairsville	OH	43950	58	Netstars Matrix Design	-80.88084	902 Viking Drive	902	40.004721	40
454	Memphis	TN	38118	38	Waves Music	-89.868587	617 Melville Street	617	35.045714	35
455	Savannah	GA	31405	84	Realty Zone	-81.234935	3721 Yorkie Lane	3721	32.10815	32
456	Marshall	MN	56258	54	Jewel Mart	-95.748149	1823 Rosewood Court	1823	44.399868	44
457	Orlando	FL	32809	72	Unity Stationers	-81.348358	4608 Linden Avenue	4608	28.443952	28
458	Seattle	WA	98101	27	Sagebrush	-122.402654	1566 Hillcrest Drive	1566	47.634863	47
459	Piscataway	NJ	8854	68	Bresler's Ice Cream	-74.405605	4610 Pennsylvania Avenue	4610	40.536912	40
460	Savannah	GA	31405	58	Handy City	-81.143526	1743 Austin Avenue	1743	31.952594	31
461	Plano	TX	75074	73	Total Quality	-96.694637	2087 Giraffe Hill Drive	2087	32.993475	32
462	Winooski	VT	5404	45	Netaid	-73.174367	4852 Buck Drive	4852	44.565077	44
463	Sidney	OH	45365	40	Olson's Market	-84.148253	4396 Ingram Street	4396	40.235649	40
464	Detroit	MI	48226	52	Grass Roots Yard Services	-82.962228	2005 State Street	2005	42.319326	42
465	Visalia	CA	93291	33	Big Wheel	-119.374788	4516 Chicago Avenue	4516	36.366212	36
466	Englewood	CO	80112	22	Childrens Bargain Town	-104.934427	4025 Scheuvront Drive	4025	39.597735	39
467	Newellton	LA	71357	33	Jitney Jungle	-91.207212	2013 August Lane	2013	32.072248	32
468	Secaucus	NJ	7094	55	Corpbay	-74.144068	338 Spring Haven Trail	338	40.765868	40
469	Laurel	MD	20707	20	Isaly's	-76.945045	4625 Doe Meadow Drive	4625	39.023912	39
470	Denver	CO	80202	77	Heslop's	-105.011443	1835 Leo Street	1835	39.654466	39
471	Albany	NY	12207	21	Virgin Megastores	-73.747378	2327 Joes Road	2327	42.712659	42
472	Brisbane	CA	94005	21	Target Realty	-122.507625	3446 Jim Rosa Lane	3446	37.627455	37
473	Mineral	IL	61344	58	Seamans Furniture	-89.800528	5 Apple Lane	5	41.347566	41
474	West Palm Beach	FL	33417	65	Signa Air	-80.108592	1723 Holt Street	1723	26.670492	26
475	Kansas City	KS	66223	26	Blue Boar Cafeterias	-94.603843	2506 Charter Street	2506	39.167596	39
476	Columbus	OH	43212	40	Purity Supreme	-83.127822	2520 James Martin Circle	2520	39.890945	39
477	Portland	WA	97205	36	Network Air	-122.59185	2121 Pinnickinick Street	2121	45.596363	45
478	Anaheim	CA	92806	70	Almacs	-117.92421	1200 Cimmaron Road	1200	33.790457	33
479	Mingo Junction	OH	43938	80	The Network Chef	-80.641029	1854 Irving Road	1854	40.230551	40
480	Cincinnati	OH	45202	34	Electronics Source	-84.482074	1672 Walnut Hill Drive	1672	39.179614	39
481	Bynum	TX	76631	50	Angel's	-96.923519	708 Clair Street	708	31.968695	31
482	San Francisco	CA	94103	26	On Cue	-122.486254	1345 Pretty View Lane	1345	37.762741	37
483	Richardson	TX	75081	82	Druther's	-96.806097	2653 Charla Lane	2653	32.903055	32
484	Riverton	UT	84065	81	Monk Home Loans	-112.065832	4017 Philadelphia Avenue	4017	40.564259	40
485	Marietta	GA	30067	57	Netstars Matrix Design	-84.368686	2469 Adonais Way	2469	33.995797	33
486	Orlando	FL	32801	41	Magna Architectural Design	-81.41033	1149 Terry Lane	1149	28.473506	28
487	Nashville	TN	37201	64	McMahan's Furniture	-86.748775	4753 Buffalo Creek Road	4753	36.260143	36
488	Little Rock	AR	72201	32	Star Bright Investment Group	-92.203267	257 Sunset Drive	257	34.669475	34
489	Adelphi	DC	20783	50	Netobill	-77.040609	2985 Hickory Lane	2985	39.03028	39
490	Boston	MA	2114	71	Newmark & Lewis	-71.139483	460 Lynn Street	460	42.283802	42
491	Midlothian	TX	76065	51	Red Fox Tavern	-97.084016	2703 Charla Lane	2703	32.431388	32
492	Savannah	GA	31401	51	Manning's Cafeterias	-81.024104	1277 Yorkie Lane	1277	32.03913	32
493	Stillwater	OK	74074	54	Bountiful Harvest Health Food Store	-97.102805	4390 Meadow Drive	4390	36.100711	36
494	Las Vegas	NV	89101	50	Earl Abel's	-115.039944	1594 Mesa Drive	1594	36.246144	36
495	Durant	OK	74701	27	Super Saver Foods	-96.325443	2361 Simpson Square	2361	33.93413	33
496	New Brunswick	NJ	8901	54	StopGrey	-74.521845	112 Pooz Street	112	40.430718	40
497	Hilliard	OH	43026	20	Fresh Start	-83.111553	696 Old House Drive	696	40.111023	40
498	Houston	TX	77068	25	Standard Sales	-95.423246	1531 Patterson Street	1531	30.013357	30
499	Wichita	KS	67202	61	Sammy's Record Shack	-97.261468	982 Breezewood Court	982	37.603932	37
500	Youngstown	FL	32466	35	Environ Architectural Design	-85.595377	1275 Woodside Circle	1275	30.312471	30
501	Saginaw	MI	48607	80	Eden Lawn Service	-83.904129	3315 Juniper Drive	3315	43.354554	43
502	Kenner	LA	70062	37	Mansmann's Department Store	-90.23365	1300 Paul Wayne Haggerty Road	1300	29.931351	29
503	Flanagan	IL	61740	54	Pace Membership Warehouse	-88.753795	2787 Arthur Avenue	2787	40.872519	40
504	Downingtown	PA	19335	77	Cut Rite	-75.69527	4219 Tree Top Lane	4219	40.091315	40
